Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
17208,0,0.4351970300701611,54,0,2.231684896535574,71158.7779208615,4,0,1,0,2.0
17209,0,0.051648245655523714,58,0,0.998961631733397,148407.3098394288,4,1,1,0,
17210,0,0.8062577228354485,49,0,0.18856334413699347,102812.06374893615,5,0,0,1,
17211,0,0.0538915004656274,51,2,0.16416359378868922,83084.43069101976,2,0,0,1,2.0
17212,0,0.4104119929782407,50,0,2.2098759480114105,80280.53771592841,6,0,2,1,3.0
17213,0,0.05742650635043525,40,0,0.5854065552548472,76117.45783969849,3,0,0,0,0.0
17214,1,0.35138547649903434,28,98,0.7886791763875121,121550.65488414149,12,98,0,98,0.0
17215,1,0.28952515469240003,38,1,2.500004211468139,91749.61275482313,4,0,1,1,3.0
17216,0,0.2768557930224367,55,0,0.6078847228928254,56918.03112166784,4,0,0,1,0.0
17217,0,0.3373045480389204,55,0,0.3283765251549999,55421.968640808125,3,0,2,0,3.0
17218,0,0.20084149962748354,44,0,1.7835883508580264,100533.59102644294,6,0,0,0,2.0
17219,0,0.07330991833547372,37,0,0.10955392044447795,107555.0586181259,5,0,1,0,2.0
17220,1,0.1930877179664299,62,1,0.4801943132707165,71523.19242211683,4,1,0,1,1.0
17221,0,0.9340391053061898,43,0,0.506842675954239,45587.868000772556,7,1,1,0,2.0
17222,1,0.7610171428098265,49,0,0.4851746311851056,,8,1,0,0,2.0
17223,0,0.09912393395690822,27,0,1.0901549545134142,150426.9006546498,6,0,0,0,
17224,1,0.08376343714214401,41,0,0.42392248077314,28479.58872154277,7,1,0,1,2.0
17225,1,0.2191798472585257,55,1,1.6648271646013881,177507.93796414917,5,0,0,0,2.0
17226,0,0.4710609644382405,25,0,0.7187316690139957,75740.12194233555,6,0,1,0,3.0
17227,0,0.5339672297559259,41,0,0.14053131085812975,94324.18401516094,10,0,2,0,3.0
17228,0,0.1910593485117679,46,0,0.17284862877024434,158898.78132178064,9,0,0,1,1.0
17229,1,0.23764942546871654,59,0,0.7467976444357043,210848.7503951207,3,0,0,0,1.0
17230,0,0.38540064556264797,53,0,0.4634242182251129,,8,0,0,0,2.0
17231,0,0.3227181048525324,62,0,0.36537766882926237,97009.75063296052,4,1,0,0,1.0
17232,1,0.28761634940457265,51,1,0.510235597689426,39870.72492922783,2,0,1,0,5.0
17233,1,0.9593148074269505,52,1,0.6190975850568003,,4,0,0,1,2.0
17234,0,0.12473645344352928,30,0,0.26749688709475555,137721.3082100105,5,0,1,0,
17235,0,0.15832894234780662,30,0,0.5662913596515651,177747.03915296413,5,0,0,1,2.0
17236,1,0.24855533356668147,62,1,0.19285949453763815,54281.857091167476,4,0,1,2,0.0
17237,0,0.47124709033362416,36,0,0.14151655738165675,73249.08383240817,5,0,0,0,2.0
17238,0,0.30900511144373416,35,0,0.19467393002527858,62536.380938443355,4,0,0,0,0.0
17239,0,0.6392261905768707,21,0,0.7138331189857703,61626.97500419455,5,0,0,0,2.0
17240,0,0.681025102511375,54,0,0.4145597277274193,153465.12954898164,6,1,0,0,0.0
17241,1,0.8223604938001259,28,1,2.7650061059377387,95808.35978224986,4,0,2,0,0.0
17242,0,0.31992173930824735,32,0,0.6681027959499802,74903.2027345803,2,0,0,0,2.0
17243,0,0.5363271179571322,55,0,0.5459758628872552,366456.8328635445,6,0,0,1,1.0
17244,0,0.13982598346778938,21,0,0.1338983715793571,38602.35274528601,7,0,1,0,0.0
17245,1,0.48709191098715326,58,0,0.557047885675458,114846.42669370839,4,0,1,0,
17246,0,0.25362108086420254,32,2,0.358039057161913,47717.90356059281,6,0,5,0,1.0
17247,0,0.569017921175743,40,0,0.35507827825252397,77917.80129122126,3,0,1,0,2.0
17248,0,0.06333583205060386,32,0,0.27359803630182805,92203.29177484303,5,0,0,1,1.0
17249,0,0.23022177366217275,26,0,0.16391088248258184,135202.32589376846,4,1,1,0,
17250,0,0.9069748545094785,32,0,1.1263273976854928,73596.29454999302,7,0,2,0,0.0
17251,0,0.3523818805381345,32,0,0.9711690535516709,69437.23612617972,5,0,1,0,0.0
17252,0,0.2827669222122245,27,0,0.8765646489310887,72875.16561225319,8,0,0,0,1.0
17253,1,0.8694399947384197,60,0,0.7049108963180403,46911.870395835096,5,0,0,0,2.0
17254,1,0.6057670611224468,30,0,0.3054091760423348,120303.18669148146,4,0,0,0,1.0
17255,1,0.8424570535825794,21,0,1.0889314364365126,99184.18983720201,9,0,1,1,5.0
17256,1,0.3515803591486168,21,0,0.24271783804401997,107941.2923788233,4,0,1,1,2.0
17257,1,0.03127840604523301,47,3,0.803627154452074,81777.00320130831,6,0,2,0,3.0
17258,0,0.7585170606291434,21,0,0.8752998270302318,76413.68804965519,5,0,0,0,0.0
17259,0,0.22074555536020768,39,0,0.5412975892707199,162199.15094418492,6,0,0,0,
17260,1,1.0371483517422806,65,0,0.25678507893302993,149041.87095719803,9,0,0,0,0.0
17261,1,1.8295701977733314,44,0,0.9366881764482533,185005.40547204492,5,0,1,2,2.0
17262,0,0.18593080786743532,45,0,0.6338184955481831,,3,0,0,0,3.0
17263,0,0.4855453932297167,35,0,0.784586075796739,178789.64962819318,7,0,0,0,
17264,1,0.16249395767696964,41,1,0.9930710795200722,,6,1,1,0,3.0
17265,0,0.4571904479221078,39,0,1.040365538341972,76079.30161946538,5,0,0,0,0.0
17266,0,0.22767268460797818,45,1,1.0880874418484305,163948.13626835513,5,0,2,0,2.0
17267,0,0.3557347287790239,61,0,0.17514870707630573,135115.04045216477,9,0,0,0,0.0
17268,0,0.6343794268340986,36,0,0.5500710285969433,72421.0495817707,5,0,0,0,1.0
17269,1,0.0455770647687426,32,0,0.6529208499305227,,5,1,1,1,
17270,0,0.10451753393499039,41,0,0.3434393649804822,75949.17808343761,3,0,0,0,2.0
17271,1,0.4416072851618523,53,0,0.9441934817822826,58297.95865885149,3,0,1,0,1.0
17272,0,0.09857275335595232,37,0,0.3073178754407343,,6,0,1,1,1.0
17273,0,0.3014890093084617,45,0,0.3688322252959446,129058.6658421808,2,0,2,0,0.0
17274,1,0.18000643533113997,48,2,0.4928639863225312,55756.1268778011,8,0,0,0,1.0
17275,1,0.9324530849584376,67,1,0.28988924381584313,47822.665112604096,4,1,0,0,1.0
17276,0,0.14164023071894752,53,0,0.581651989947203,55377.44719000764,7,0,0,0,0.0
17277,1,0.8348326743990561,31,0,1.0235702936751372,62482.77007033932,8,0,1,0,1.0
17278,0,0.3149790807989879,21,0,0.2467375666532524,,5,0,1,0,4.0
17279,0,0.26458532079529495,43,0,2.301605201770941,156842.9978022572,6,0,0,2,
17280,1,0.42504898364858107,33,0,0.2423225215396172,49931.91766144618,8,0,0,0,0.0
17281,0,0.07769163889731254,36,0,0.15458568730472377,299313.10688084445,7,0,0,1,0.0
17282,0,0.32244157089505937,30,0,1.9518628641834186,,5,0,2,0,2.0
17283,0,0.6603957293247983,35,2,0.655281695150174,39144.83436047336,2,0,0,1,2.0
17284,0,0.6700704926283506,35,0,0.25635042150308945,215037.48783374057,2,0,0,0,2.0
17285,0,0.1869037086998956,40,0,0.15406629918276546,175727.64079163404,4,1,2,0,3.0
17286,1,0.7374850960752038,33,1,0.23254153072279443,,2,0,1,0,0.0
17287,0,0.36848423799625657,33,0,0.5992538220440472,104792.00641756748,5,0,0,0,5.0
17288,1,1.0574568949338834,48,1,0.3931633605354407,106256.68638682153,8,0,0,0,2.0
17289,1,0.27882611360755705,41,0,0.19038444374598334,91600.4841207202,5,0,0,0,5.0
17290,1,0.39678993253863887,42,0,1.1356726756677435,41644.98590199546,7,0,2,1,1.0
17291,0,0.3660006306324063,41,1,0.45116451437070454,25000.0,8,0,2,0,3.0
17292,0,0.17208340877265266,31,0,0.13860353748567825,53391.16702354141,4,0,0,0,1.0
17293,1,1.0046466400838951,59,0,0.22119585351896637,230702.6489338726,9,0,0,0,0.0
17294,0,0.25622935741966096,66,0,0.31787325092912405,235738.26607245766,7,0,1,0,3.0
17295,0,0.5251189469375229,56,0,0.16484808565553,73569.78345459544,4,1,0,1,1.0
17296,1,0.8289396723020992,21,1,0.6420760835466037,50167.34909394421,6,0,1,0,1.0
17297,0,0.38901922007537765,34,1,1.3373881671782877,99009.06304652589,4,0,0,0,3.0
17298,0,0.4040098137220176,50,0,1.4468314663659962,108167.87068180119,8,0,0,0,1.0
17299,1,0.7889734656459969,32,0,0.4574935263351453,118231.01403404174,2,0,0,0,1.0
17300,0,0.513474188529188,33,2,0.42158844149837094,25000.0,3,0,2,0,2.0
17301,0,0.049120454916402295,25,0,0.13956914525164263,482514.33111065935,1,0,0,0,1.0
17302,0,0.2989937646493015,37,0,0.6359022805391564,158397.1977801341,7,0,0,1,1.0
17303,1,0.4757249668758543,32,0,0.30580062908474853,76204.4365898063,6,0,0,0,3.0
17304,0,0.5332089812660208,21,1,0.6959228550107304,57230.2167881303,7,0,1,0,2.0
17305,0,0.27202010808804766,55,0,0.5331736512926462,146242.01009077526,6,0,1,0,0.0
17306,0,0.49468133013737564,47,0,0.22750010348467042,111576.64560631837,5,0,2,0,0.0
17307,1,0.3117065862368757,25,0,0.7215365719331585,89382.58275567621,3,1,0,0,1.0
17308,1,0.42286074329268636,52,0,0.5103067110629178,109325.40146633347,7,0,1,0,
17309,1,0.3887070167392271,43,1,0.4515344600141765,79857.91065488356,5,0,0,0,0.0
17310,1,0.3699728271215493,55,0,0.6535435518102698,105981.96807723453,3,0,1,0,5.0
17311,1,0.18236692803767748,50,0,1.0738134713197705,126690.14334073583,9,0,0,1,1.0
17312,0,0.7510411292751068,32,0,1.3221052234654398,102623.7104213657,2,0,2,0,0.0
17313,0,0.46462584852223254,50,0,1.5426494009553986,99708.58335573158,5,0,0,0,0.0
17314,0,0.14491821670642044,50,0,0.6922180898576862,182786.31523851168,8,0,0,0,0.0
17315,0,0.21207098031931626,54,0,0.18811042126362576,35298.33534061748,4,0,1,0,1.0
17316,0,0.015773176374380884,53,1,0.37772702983497486,,5,0,0,0,0.0
17317,1,0.6867003822244157,66,0,0.8230280138781609,86215.76920118861,4,1,0,0,2.0
17318,0,0.003020245137080483,53,0,0.969283666409521,56872.82020136367,2,0,0,0,2.0
17319,0,0.1827182050117425,32,0,0.8379801351437235,68335.32422075036,8,0,2,1,0.0
17320,1,0.37126836593606777,44,0,0.3169895550074773,172518.1936953386,2,1,0,0,3.0
17321,1,0.6924720186707621,29,0,0.7039947560554406,78281.4515448781,4,0,2,1,2.0
17322,0,0.07161010974945568,56,1,0.14896856635379452,31068.00948250729,4,0,0,0,1.0
17323,0,0.4132840457196042,31,0,0.8160373064046026,67316.59373197201,6,0,1,0,1.0
17324,0,0.2647764165259846,68,0,0.1497857863536562,87725.00397589122,8,0,0,0,0.0
17325,0,0.10656254114857114,38,0,0.3490639045136998,86840.57478359622,1,0,0,1,1.0
17326,0,0.6770286906015139,41,1,0.5679106359124433,115360.88137934818,7,0,1,0,1.0
17327,1,0.21432683227820803,36,0,0.3809718274302784,110294.98266351095,3,0,2,0,1.0
17328,0,0.03875579546138508,33,1,0.5431215617244378,78719.45794260388,4,0,0,0,0.0
17329,0,0.2748436548470465,35,0,0.768935534562249,44082.93975523631,6,0,3,0,0.0
17330,1,0.005633137734236329,44,0,0.8197235534539922,,0,0,1,0,3.0
17331,0,0.27041335251268994,42,0,0.10054573422384788,60323.25080334072,7,0,0,0,0.0
17332,0,0.19254205775295288,36,1,0.7190777267049623,72634.32669232896,4,0,0,0,3.0
17333,1,0.05473895540479468,45,0,0.4635518476262635,124261.4005142886,5,0,0,1,2.0
17334,0,0.31957612379857026,35,1,1.6127166058588769,106112.6465641548,2,0,2,0,2.0
17335,1,0.6723984577915587,41,0,0.5015822793405156,133679.8635513765,8,0,2,0,1.0
17336,0,0.272738203747316,63,0,0.29860781455109114,68785.91217241896,2,0,0,0,0.0
17337,0,0.2582448259321286,35,2,0.6690174913601646,194774.6294131683,7,0,1,0,1.0
17338,0,0.08157923352715414,38,1,0.6283183556455568,123014.95126018423,6,0,1,0,2.0
17339,1,0.8559072994396388,28,0,0.4416230754375718,90375.55269470293,9,1,0,0,1.0
17340,1,0.7479163698101096,37,1,0.3108605706180188,118401.96782149203,2,0,0,0,3.0
17341,0,0.04225717819137978,46,0,0.1631408049423498,58590.730001619704,7,0,0,0,0.0
17342,0,0.7533955134728239,35,1,0.3177531970724673,26640.427750390758,4,0,3,0,2.0
17343,0,0.409348933582971,28,0,0.4262074061121428,60859.12201323486,8,0,0,0,1.0
17344,0,0.3993382089531497,46,0,1.068942031812563,128168.53114936911,4,0,1,0,2.0
17345,0,0.3620617805901469,47,0,0.25642931166024524,88797.94810866847,2,0,0,1,0.0
17346,0,0.5994764260561627,49,1,0.3646895397163225,78805.73402609183,5,0,1,0,2.0
17347,0,0.4493712802151391,27,1,0.19103147626555064,53299.80550430098,4,0,0,0,1.0
17348,0,0.8460970315279088,58,0,0.3947517695134876,,5,0,1,0,
17349,0,0.3609153968028612,36,1,0.15281171088612275,186030.3462832803,6,0,0,0,2.0
17350,0,0.1296283079641847,29,2,0.26801763489646396,75785.16893540088,4,0,0,0,1.0
17351,0,0.7799520505882653,54,0,0.3244370744957359,67087.57335830675,4,0,0,0,0.0
17352,0,1.0466526726291796,58,0,0.2528030213214166,58723.45811152898,3,0,0,0,0.0
17353,0,0.08177635822396989,38,0,0.3934730857566859,169394.7997529979,4,0,0,0,1.0
17354,1,0.5561712661247192,32,0,0.8754121159508451,137963.2944907332,6,0,3,1,2.0
17355,0,0.19386359782837767,47,0,0.22676028438170054,49912.07790736984,9,0,2,0,0.0
17356,0,0.4510617678689009,26,0,0.528765604090554,,5,0,0,0,3.0
17357,0,0.2334521268535813,72,1,0.1614295569217146,78449.56942303172,6,0,0,0,3.0
17358,0,1.1825154987557214,29,0,0.1671555494335536,60730.528821858825,7,0,0,0,0.0
17359,1,0.5457009891370652,46,0,0.4603953575249412,72295.21238849933,6,1,0,0,2.0
17360,0,0.735449232816803,40,1,0.38285265656224854,55225.855106570925,2,0,3,0,4.0
17361,0,0.07634199952436455,30,0,2.425007053038927,41089.89857400923,8,0,1,0,2.0
17362,0,0.22795711328471657,30,0,0.3088216643974534,130205.86203191994,7,0,1,2,2.0
17363,1,0.30533088207741726,55,1,0.8327240634475255,75253.09621904459,10,0,1,0,0.0
17364,0,0.12645680471663234,46,0,1.1443005260062629,119308.18848648055,8,0,0,0,1.0
17365,0,0.34342236275226096,33,1,0.38927629573418343,99505.41384024874,5,0,0,0,1.0
17366,0,0.8902882917944189,35,0,0.18063591739074217,114886.22976233013,7,0,0,0,1.0
17367,0,0.2731992723529711,32,0,0.57262365904896,27576.169560640858,2,0,0,0,1.0
17368,0,0.6053338945717367,52,0,0.5536382963118759,52748.03834390922,7,0,1,0,0.0
17369,0,0.3390773010420829,53,0,0.413258455938813,116209.58597403613,3,0,1,0,0.0
17370,0,0.0818630107909088,48,1,0.3455352957664925,42143.81092904717,3,0,0,1,1.0
17371,1,0.2357844939650156,45,0,0.6487372260505414,,1,1,0,0,0.0
17372,0,0.45624481001007855,49,0,0.2569071051620875,39541.75499279179,6,0,0,0,0.0
17373,0,0.28617869668678503,22,0,0.485374667000117,85737.38074903771,2,0,0,0,1.0
17374,0,0.2108582625056305,45,1,0.3306607550455408,205971.83531751935,5,0,0,0,4.0
17375,0,1.0012304986755491,54,0,0.6263376218581529,130096.2790542386,4,1,0,0,1.0
17376,1,0.553212692058926,44,0,0.3242495571746756,,7,1,0,0,2.0
17377,1,1.198047742224318,42,0,0.7348857879269904,135483.3823603292,6,0,0,0,1.0
17378,1,0.16248014773015265,34,0,0.48051470519779,231475.89566763086,7,0,0,2,4.0
17379,0,0.6578085322628104,35,0,0.26422416899824963,395679.09897186933,5,0,1,0,1.0
17380,1,0.48194227013531665,35,1,0.7762809400998003,110336.67537142278,4,0,0,0,4.0
17381,1,0.6537432537469394,44,0,0.22339526772684543,40117.54472259427,12,0,0,0,3.0
17382,0,0.375531743712017,36,0,0.49958608864353915,107912.16497209818,2,0,0,0,3.0
17383,0,0.31530727115024115,21,0,0.5759352039656309,204396.7994840959,4,0,0,0,4.0
17384,0,0.3039439935632845,51,0,0.2812720527897948,76657.40603835288,6,0,1,0,3.0
17385,0,0.45190756854650116,48,0,0.3987185646414132,150800.02609283786,2,0,1,0,4.0
17386,1,0.5110114683428972,46,0,0.13314379977747026,53541.82218689587,8,1,0,0,1.0
17387,0,0.4790956731036792,30,0,0.0753329512825756,104275.76852570522,6,0,4,0,0.0
17388,0,0.1810274831761041,36,1,0.14790211251752103,25000.0,5,0,0,0,2.0
17389,0,0.5103444996494021,48,0,1.6035629114678953,50378.28660952808,1,0,0,0,1.0
17390,0,0.6840996276850999,42,0,0.9029972090766349,84679.90843947581,8,0,1,0,0.0
17391,1,0.9391688156332513,33,0,0.214478618409772,69574.52771181347,4,0,0,0,3.0
17392,0,0.36370550271205976,57,0,0.1867843249826802,41550.314861473154,2,0,1,0,0.0
17393,1,0.8631588744968653,31,0,0.1447648178631522,64549.59299923431,6,0,0,0,1.0
17394,0,0.022483862655653608,21,0,0.2881742569798933,101855.48527970276,5,0,0,0,0.0
17395,0,0.5464133657710821,43,0,0.5321653458695151,,4,0,0,1,1.0
17396,1,0.8668468932890853,43,0,0.2240161678701473,87861.38344559602,5,0,0,0,0.0
17397,0,0.22403077463045235,42,1,0.49728540143949584,127081.36653845293,5,0,1,0,2.0
17398,0,0.5082659508577841,46,0,0.3152859004682713,70351.57951974316,6,0,1,0,2.0
17399,1,0.41548764636935726,35,0,0.8283633827440764,179431.32724356608,7,0,0,0,0.0
17400,0,0.37377367250027127,54,1,0.5947362723507437,49310.92380320201,4,0,2,0,0.0
17401,0,0.021963587536613694,25,1,1.2703101919503617,245340.27517251513,4,0,0,0,0.0
17402,0,0.1731116715858208,41,0,0.1651541264391318,156712.97818503453,4,0,0,0,2.0
17403,1,1.0005737811351367,34,0,0.5440208179451695,69856.69586483132,4,0,2,1,2.0
17404,1,0.16934045627434854,54,0,0.5418738266917281,72466.14111651987,2,0,1,0,1.0
17405,0,0.30208710151052504,32,0,0.3690319298200672,95197.08260328883,3,0,1,0,3.0
17406,0,0.17607373942565446,42,0,0.30348560226854454,,4,0,0,0,0.0
17407,0,0.17354060371740707,43,1,0.34430320162340017,155127.3313712093,7,0,0,0,1.0
17408,0,0.3462904039820542,44,1,0.6311014256802664,40646.77652654479,3,0,0,0,2.0
17409,0,0.24604235668558158,33,1,0.24010325790633844,108076.3760842736,5,0,1,0,0.0
17410,0,0.20447733928390638,46,0,0.7946994355404486,26526.96816603537,3,0,1,0,2.0
17411,0,0.05415905442618486,42,0,1.4011473084366382,77071.18334328603,7,0,0,0,1.0
17412,1,0.23677548453314584,46,0,0.7248631771326763,189028.273309361,2,0,0,1,1.0
17413,1,0.09018694480873923,60,1,0.36733638998060425,38960.94574690862,5,1,0,1,0.0
17414,1,0.5403867405147704,43,0,1.4608843290245483,35256.99462671353,8,0,1,0,0.0
17415,0,0.015304031728647688,30,0,0.35767238193838957,,6,0,0,0,1.0
17416,1,0.588540167524363,65,1,1.2739251986899929,,8,0,1,0,2.0
17417,1,0.6401790948641873,53,0,0.6130987463837285,101617.13973695229,3,2,3,1,0.0
17418,0,0.4092880234317276,49,0,1.0154271554929055,29805.855805072977,1,0,1,0,5.0
17419,1,1.1982856309163639,39,0,0.5468621158134706,33667.20081510244,7,0,1,0,4.0
17420,0,0.4736664649874327,50,0,0.6593818554580897,89658.25347623177,4,1,0,0,2.0
17421,1,0.3300726076937826,21,1,0.5646906702499213,44418.7372434753,10,0,0,0,2.0
17422,1,0.8031154912821544,60,1,1.0664149097889353,91599.16745009087,5,0,0,0,2.0
17423,0,0.6143692722632657,52,0,0.602627654229571,94636.38611232112,12,0,0,0,2.0
17424,0,0.1746010125433907,39,0,0.23193800374497492,64901.977302470936,1,0,1,0,1.0
17425,0,0.4388878675939583,52,0,0.5406128936651182,230525.0613806333,5,0,1,0,0.0
17426,0,0.059861025521762194,49,0,0.4113905869613797,117566.21229093328,4,0,0,0,0.0
17427,0,0.15090131508758373,29,0,0.8031123435965678,165441.83855065925,5,0,0,0,3.0
17428,0,0.7471799839715919,44,0,0.4707793651980192,140972.47916031445,5,0,1,0,3.0
17429,0,0.43771789030529196,46,1,0.2592293584871623,78233.99423228028,2,0,1,0,1.0
17430,1,0.3374470880326768,40,0,1.0437706710493477,76347.76306302096,3,0,0,0,
17431,0,0.2966464842554306,39,0,0.37549523706109544,72136.03423318808,7,0,2,0,2.0
17432,0,0.1668706669452019,52,0,0.21813058704900035,123575.33373945,10,0,0,0,2.0
17433,0,0.24505835898971018,44,0,0.15057282800642774,59414.83088859452,4,1,1,0,0.0
17434,0,0.7218197817177211,64,0,0.5339990755817151,219425.51579389014,5,0,0,0,0.0
17435,0,0.08148886941775127,34,1,0.288689430903694,56374.481700509714,9,0,0,0,0.0
17436,0,0.7184210847749263,46,0,1.1362771408195065,95603.17308586052,5,0,0,0,0.0
17437,1,0.5370741185770246,30,0,0.6839531646307305,74907.21949973537,5,1,0,0,0.0
17438,0,0.003549243983951625,50,0,0.750643919498183,66307.85707608826,8,1,1,0,1.0
17439,0,0.2356759016082262,28,0,0.5726898921939924,280629.5549669497,4,0,0,0,1.0
17440,0,0.6685298948356007,45,3,0.19097053055720997,,3,0,1,0,0.0
17441,1,1.0226416507327913,56,0,0.4765452013805584,71854.84708882938,6,0,0,1,2.0
17442,0,0.32162284042059147,42,0,0.2911554137439057,58966.60353518828,2,0,0,0,2.0
17443,0,0.73977824363905,30,0,0.46903752961504785,86905.12963031721,3,0,0,0,4.0
17444,0,0.5386779076867894,53,0,0.10171631773546402,80360.77781082768,5,0,1,0,2.0
17445,1,0.485861853317774,46,0,2.0231739744472925,45908.73936862054,8,0,0,0,2.0
17446,0,0.20135960484000875,40,0,0.27553559069764666,67278.53869171048,7,0,0,0,0.0
17447,1,0.7430484450605145,30,0,0.4566837919644526,118815.55343736353,5,0,2,0,2.0
17448,1,0.07340535463695075,22,0,3.9874979156640955,149468.77201964328,5,1,0,1,2.0
17449,0,0.061719020656189685,69,0,0.7110660060037853,86094.45936045908,7,0,1,0,1.0
17450,1,0.6169360871986014,35,2,0.534774462819625,87767.55118736206,2,0,0,0,4.0
17451,1,0.39413896047033053,30,3,1.0222208699994393,69664.9576423975,8,0,0,1,0.0
17452,1,0.63597416979641,45,2,0.7994087115579869,64450.77698525679,10,0,0,0,3.0
17453,0,0.42357220789340305,29,0,0.6112129474549434,51237.90317677406,6,1,1,0,2.0
17454,1,0.41407109727673996,47,0,0.32535568340696863,36092.58783714668,7,1,0,0,1.0
17455,1,0.8885120298691959,58,0,0.24691901753051715,57737.04817710845,9,0,1,0,3.0
17456,1,0.2875651728948623,29,1,0.30182530115384054,139696.72152984442,5,0,0,0,1.0
17457,1,0.3984921676763666,38,1,0.6430695204705134,67276.79666485598,3,0,0,1,0.0
17458,0,0.6369609084752764,47,0,1.316417428388794,70241.1586646641,2,0,0,0,4.0
17459,0,0.041229071946165416,27,0,0.5732572988836091,69493.12738780885,4,0,0,0,1.0
17460,0,0.5600118031710406,31,0,0.8568134087633162,168482.84545582515,9,1,0,0,0.0
17461,0,0.3381777146160084,40,0,0.2103912074418123,,5,0,0,1,0.0
17462,0,0.20870263699110836,65,0,0.19614641128014096,98950.92865839817,3,0,0,0,0.0
17463,1,0.13976507662543308,31,1,0.2404833999676701,81825.45226169188,7,0,0,0,2.0
17464,0,0.20944606270389288,38,0,0.28989194262365786,88199.78054167161,10,0,0,0,0.0
17465,0,0.44794364937080533,71,0,0.4096705868123141,97187.04735594433,6,0,0,0,0.0
17466,0,0.1999067084077,51,0,0.6481379244011555,87679.26480326573,8,0,3,0,5.0
17467,0,0.16591207012775405,21,0,0.46652362541884096,131421.1114507317,2,0,0,0,2.0
17468,0,0.4096562511906231,39,0,0.44245054738855477,83609.16896055221,8,0,0,0,0.0
17469,0,0.08433815241528304,49,1,0.7394248141032873,221772.42365375755,2,0,0,0,4.0
